star_id,ccd_num,imageid,zone,ra,dec,mag,x_pix,y_pix,ra_err,dec_err,x,y,z,flux,flux_err,normmag,flag,background,threshold,mag_err,ellipticity,class_star,orig_catid,timestamp
ref_2_31921,2,978,1983,234.3952,5.5097,16.0874,320.254,671.1795,0.8618,0.5409,0.581393212010931,0.0304695271317287,-0.8130519915380452,0.0,0.7469,0.9842,0.7345,0.852,0.7277,0.0138,0.1853,0.3626,31921,36917
ref_2_31921,2,979,1983,234.3952,5.5097,16.49,320.254,671.1795,0.3511,0.2511,0.581393212010931,0.0304695271317287,-0.8130519915380452,0.0,0.6738,0.1272,0.3496,0.4526,0.1362,0.6182,0.0278,0.3718,31921,36933
ref_2_31921,2,980,1983,234.3952,5.5097,16.0906,320.254,671.1795,0.4544,0.4611,0.581393212010931,0.0304695271317287,-0.8130519915380452,0.0,0.8944,0.1758,0.5079,0.7233,0.9214,0.0755,0.6963,0.1956,31921,36949
ref_2_31921,2,981,1983,234.3952,5.5097,15.0392,320.254,671.1795,0.7445,0.2108,0.581393212010931,0.0304695271317287,-0.8130519915380452,0.0,0.3196,0.4342,0.2887,0.7661,0.13,0.1253,0.897,0.6908,31921,36965
ref_2_116081,2,970,4197,238.1116,11.6603,16.1931,1478.0148,2560.4124,0.1287,0.2596,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.1291,0.1101,0.1138,0.4103,0.4005,0.4115,0.455,0.4829,116081,36792
ref_2_116081,2,971,4197,238.1116,11.6603,15.7627,1478.0148,2560.4124,0.6343,0.7138,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.5736,0.3391,0.4973,0.4512,0.4375,0.2463,0.242,0.5127,116081,36809
ref_2_116081,2,972,4197,238.1116,11.6603,15.4474,1478.0148,2560.4124,0.2799,0.3499,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.605,0.8229,0.9276,0.2821,0.3876,0.4281,0.4117,0.7157,116081,36823
ref_2_116081,2,973,4197,238.1116,11.6603,15.8269,1478.0148,2560.4124,0.4781,0.4922,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.0268,0.4723,0.1063,0.2175,0.2358,0.9973,0.0588,0.1266,116081,36839
ref_2_116081,2,974,4197,238.1116,11.6603,15.6164,1478.0148,2560.4124,0.6579,0.8679,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.5783,0.6115,0.4617,0.6122,0.497,0.2205,0.2551,0.7082,116081,36855
ref_2_116081,2,975,4197,238.1116,11.6603,16.1833,1478.0148,2560.4124,0.1332,0.9151,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.1074,0.4835,0.0757,0.5216,0.7276,0.1217,0.7237,0.0731,116081,36870
ref_2_116081,2,976,4197,238.1116,11.6603,15.4099,1478.0148,2560.4124,0.7207,0.2058,0.2877144115393935,0.4430413419140345,-0.8490787871261136,0.0,0.7261,0.1144,0.1104,0.3597,0.1665,0.7838,0.3613,0.7279,116081,36886
ref_2_30611,2,970,1927,242.5655,5.3538,12.9489,2836.5482,616.4112,0.8861,0.6732,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.0782,0.4594,0.4378,0.1574,0.1871,0.8518,0.9056,0.6085,30611,36792
ref_2_30611,2,971,1927,242.5655,5.3538,13.4656,2836.5482,616.4112,0.4058,0.6397,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.0176,0.5159,0.4706,0.9076,0.9253,0.4377,0.5334,0.6936,30611,36809
ref_2_30611,2,972,1927,242.5655,5.3538,13.8253,2836.5482,616.4112,0.4169,0.5864,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.108,0.2413,0.997,0.1838,0.4469,0.3085,0.0757,0.2294,30611,36823
ref_2_30611,2,973,1927,242.5655,5.3538,13.6508,2836.5482,616.4112,0.6581,0.9985,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.444,0.1222,0.9333,0.1615,0.6434,0.6799,0.3443,0.9345,30611,36839
ref_2_30611,2,974,1927,242.5655,5.3538,13.1095,2836.5482,616.4112,0.1337,0.9736,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.1481,0.5886,0.5704,0.434,0.9606,0.4054,0.5441,0.4268,30611,36855
ref_2_30611,2,975,1927,242.5655,5.3538,13.1814,2836.5482,616.4112,0.1872,0.7252,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.9283,0.9286,0.0979,0.0387,0.3418,0.1661,0.6037,0.701,30611,36870
ref_2_30611,2,976,1927,242.5655,5.3538,13.009,2836.5482,616.4112,0.3355,0.6935,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.5055,0.9266,0.5307,0.6811,0.544,0.415,0.9293,0.0135,30611,36886
ref_2_30611,2,977,1927,242.5655,5.3538,13.6996,2836.5482,616.4112,0.6559,0.32,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.6309,0.2514,0.6762,0.3145,0.4639,0.4831,0.0526,0.8085,30611,36902
ref_2_30611,2,978,1927,242.5655,5.3538,13.9119,2836.5482,616.4112,0.7157,0.476,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.8296,0.9376,0.978,0.4372,0.4178,0.6715,0.8523,0.2143,30611,36917
ref_2_30611,2,979,1927,242.5655,5.3538,13.5285,2836.5482,616.4112,0.5983,0.3918,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.7578,0.4504,0.8059,0.491,0.1922,0.813,0.5992,0.532,30611,36933
ref_2_30611,2,980,1927,242.5655,5.3538,13.9588,2836.5482,616.4112,0.141,0.4528,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.4007,0.0375,0.7646,0.556,0.1668,0.745,0.3198,0.9269,30611,36949
ref_2_30611,2,981,1927,242.5655,5.3538,13.4653,2836.5482,616.4112,0.174,0.5448,0.2772767713807115,-0.3679587036164,-0.8875381594532299,0.0,0.1142,0.3405,0.8284,0.3676,0.1553,0.1704,0.8973,0.5187,30611,36965
ref_2_78651,2,970,3166,242.6796,8.7966,14.8962,2863.0435,1680.0731,0.0203,0.5012,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.7043,0.9656,0.789,0.7953,0.9301,0.9057,0.7336,0.1607,78651,36792
ref_2_78651,2,971,3166,242.6796,8.7966,15.0065,2863.0435,1680.0731,0.0067,0.1881,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.1952,0.9193,0.1703,0.079,0.2252,0.55,0.091,0.396,78651,36809
ref_2_78651,2,972,3166,242.6796,8.7966,14.4274,2863.0435,1680.0731,0.7363,0.25,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.1511,0.085,0.1574,0.7154,0.1618,0.2972,0.5478,0.604,78651,36823
ref_2_78651,2,973,3166,242.6796,8.7966,14.815,2863.0435,1680.0731,0.6613,0.5956,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.1393,0.3974,0.7501,0.0885,0.1983,0.5615,0.2063,0.6672,78651,36839
ref_2_78651,2,974,3166,242.6796,8.7966,15.3168,2863.0435,1680.0731,0.1543,0.0171,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.0285,0.7492,0.7352,0.9343,0.2091,0.975,0.5444,0.3399,78651,36855
ref_2_78651,2,975,3166,242.6796,8.7966,14.5492,2863.0435,1680.0731,0.3497,0.2728,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.8428,0.6725,0.8995,0.0871,0.2965,0.9027,0.8301,0.3858,78651,36870
ref_2_78651,2,976,3166,242.6796,8.7966,14.3984,2863.0435,1680.0731,0.5201,0.2373,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.8732,0.8613,0.1986,0.1313,0.6695,0.5402,0.7377,0.1234,78651,36886
ref_2_78651,2,977,3166,242.6796,8.7966,14.5647,2863.0435,1680.0731,0.6043,0.9171,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.9304,0.1999,0.9238,0.1154,0.4475,0.3974,0.3576,0.2642,78651,36902
ref_2_78651,2,978,3166,242.6796,8.7966,14.6727,2863.0435,1680.0731,0.7119,0.7423,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.0331,0.7433,0.0462,0.0814,0.9672,0.9493,0.723,0.3016,78651,36917
ref_2_78651,2,979,3166,242.6796,8.7966,14.3842,2863.0435,1680.0731,0.42,0.5851,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.7774,0.8634,0.9568,0.3768,0.7926,0.7084,0.7753,0.9832,78651,36933
ref_2_78651,2,980,3166,242.6796,8.7966,14.5979,2863.0435,1680.0731,0.5373,0.8718,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.0728,0.1153,0.3156,0.4621,0.3078,0.3036,0.252,0.9886,78651,36949
ref_2_78651,2,981,3166,242.6796,8.7966,14.7863,2863.0435,1680.0731,0.27,0.5598,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.3912,0.4385,0.3773,0.5795,0.8546,0.4067,0.3075,0.8994,78651,36965
ref_2_78651,2,982,3166,242.6796,8.7966,14.5643,2863.0435,1680.0731,0.4706,0.8222,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.8516,0.9132,0.5174,0.4006,0.9334,0.4799,0.3622,0.9401,78651,36980
ref_2_78651,2,983,3166,242.6796,8.7966,14.9458,2863.0435,1680.0731,0.8875,0.8638,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.2221,0.6285,0.7246,0.7877,0.7703,0.0976,0.3881,0.7291,78651,36995
ref_2_78651,2,984,3166,242.6796,8.7966,14.2823,2863.0435,1680.0731,0.3173,0.5334,-0.1265081726627587,0.4411864286080243,-0.8884538353013207,0.0,0.851,0.5157,0.4523,0.3744,0.5199,0.3273,0.9238,0.1698,78651,37010
ref_2_143661,2,970,4975,242.5285,13.8197,14.5654,2805.1142,3228.5472,0.0397,0.3957,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.1244,0.8592,0.0404,0.6174,0.2666,0.002,0.6295,0.1811,143661,36792
ref_2_143661,2,971,4975,242.5285,13.8197,14.978,2805.1142,3228.5472,0.0881,0.9548,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.6488,0.4205,0.0702,0.5883,0.2864,0.5094,0.0395,0.4921,143661,36809
ref_2_143661,2,972,4975,242.5285,13.8197,14.7306,2805.1142,3228.5472,0.9327,0.7005,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.4266,0.5414,0.692,0.1337,0.9262,0.5897,0.2034,0.2841,143661,36823
ref_2_143661,2,973,4975,242.5285,13.8197,14.4833,2805.1142,3228.5472,0.1913,0.9162,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.381,0.5091,0.5376,0.2157,0.5779,0.3375,0.4202,0.6599,143661,36839
ref_2_143661,2,974,4975,242.5285,13.8197,15.0217,2805.1142,3228.5472,0.4492,0.2633,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.2611,0.1989,0.2493,0.3859,0.7907,0.9349,0.5749,0.3723,143661,36855
ref_2_143661,2,975,4975,242.5285,13.8197,14.6011,2805.1142,3228.5472,0.6473,0.5178,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.1299,0.4321,0.1673,0.5327,0.3727,0.7401,0.0412,0.512,143661,36870
ref_2_143661,2,976,4975,242.5285,13.8197,15.0986,2805.1142,3228.5472,0.4758,0.4583,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.7201,0.6519,0.6957,0.1895,0.1115,0.739,0.2012,0.775,143661,36886
ref_2_143661,2,977,4975,242.5285,13.8197,14.8941,2805.1142,3228.5472,0.3471,0.6351,-0.1949570701361209,0.4180867861091868,-0.887240204276627,0.0,0.0969,0.7727,0.944,0.3011,0.6677,0.6577,0.4827,0.9387,143661,36902
ref_2_129361,2,970,4538,244.1336,12.6077,14.4699,3292.0358,2860.2263,0.1451,0.205,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.7309,0.5202,0.5552,0.9028,0.8602,0.8143,0.4022,0.4713,129361,36792
ref_2_129361,2,971,4538,244.1336,12.6077,14.5961,3292.0358,2860.2263,0.3985,0.7517,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.3521,0.7478,0.6345,0.9436,0.8671,0.4322,0.8566,0.8167,129361,36809
ref_2_129361,2,972,4538,244.1336,12.6077,15.2857,3292.0358,2860.2263,0.6899,0.4791,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.5304,0.4325,0.3402,0.6889,0.8092,0.4237,0.5105,0.5189,129361,36823
ref_2_129361,2,973,4538,244.1336,12.6077,14.7311,3292.0358,2860.2263,0.5553,0.242,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.999,0.2603,0.2389,0.7051,0.5241,0.22,0.1062,0.6184,129361,36839
ref_2_129361,2,974,4538,244.1336,12.6077,15.644,3292.0358,2860.2263,0.5424,0.3632,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.7196,0.5235,0.7927,0.7688,0.4096,0.7029,0.4945,0.7611,129361,36855
ref_2_129361,2,975,4538,244.1336,12.6077,15.4006,3292.0358,2860.2263,0.4368,0.8247,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.3708,0.8932,0.8437,0.2268,0.1724,0.1325,0.8354,0.8772,129361,36870
ref_2_129361,2,976,4538,244.1336,12.6077,14.7123,3292.0358,2860.2263,0.3475,0.8478,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.9672,0.0431,0.9183,0.6942,0.6304,0.4593,0.3424,0.2015,129361,36886
ref_2_129361,2,977,4538,244.1336,12.6077,15.5821,3292.0358,2860.2263,0.2625,0.038,0.3437886150531826,0.2685971034976996,-0.8998138608359291,0.0,0.5244,0.538,0.9011,0.8159,0.2928,0.0904,0.324,0.3499,129361,36902
ref_2_77301,2,970,3106,235.5402,8.63,14.6254,687.7772,1633.8127,0.7107,0.8236,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.8531,0.3839,0.2837,0.6412,0.4843,0.106,0.1999,0.5747,77301,36792
ref_2_77301,2,971,3106,235.5402,8.63,14.8824,687.7772,1633.8127,0.2693,0.9458,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.1047,0.0944,0.3366,0.5012,0.8709,0.9485,0.6791,0.6195,77301,36809
ref_2_77301,2,972,3106,235.5402,8.63,14.6469,687.7772,1633.8127,0.1245,0.6837,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.3078,0.3774,0.5483,0.1003,0.887,0.7541,0.5532,0.8079,77301,36823
ref_2_77301,2,973,3106,235.5402,8.63,15.2469,687.7772,1633.8127,0.4546,0.1085,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.3333,0.4512,0.4405,0.8172,0.1871,0.1878,0.8603,0.4397,77301,36839
ref_2_77301,2,974,3106,235.5402,8.63,15.0306,687.7772,1633.8127,0.2365,0.1831,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.5881,0.967,0.6867,0.2203,0.775,0.872,0.3078,0.9367,77301,36855
ref_2_77301,2,975,3106,235.5402,8.63,15.4936,687.7772,1633.8127,0.5635,0.8542,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.191,0.7637,0.1073,0.9916,0.206,0.0301,0.7422,0.5419,77301,36870
ref_2_77301,2,976,3106,235.5402,8.63,15.0184,687.7772,1633.8127,0.96,0.5177,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.0427,0.0244,0.9808,0.754,0.2935,0.7707,0.0544,0.3285,77301,36886
ref_2_77301,2,977,3106,235.5402,8.63,14.3559,687.7772,1633.8127,5.0E-4,0.678,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.1856,0.9193,0.5786,0.0864,0.5558,0.8419,0.0636,0.2747,77301,36902
ref_2_77301,2,978,3106,235.5402,8.63,15.6554,687.7772,1633.8127,0.8136,0.106,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.6083,0.2652,0.0662,0.0091,0.0634,0.1323,0.8354,0.3487,77301,36917
ref_2_77301,2,979,3106,235.5402,8.63,15.4916,687.7772,1633.8127,0.5657,0.9967,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.802,0.743,0.1825,0.3588,0.6785,0.3452,0.4961,0.8429,77301,36933
ref_2_77301,2,980,3106,235.5402,8.63,14.871,687.7772,1633.8127,0.6347,0.4355,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.8067,0.7162,0.2037,0.6751,0.7192,0.2199,0.7605,0.2648,77301,36949
ref_2_77301,2,981,3106,235.5402,8.63,14.557,687.7772,1633.8127,0.9303,0.1113,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.8106,0.1633,0.6297,0.0492,0.1562,0.2611,0.8684,0.0117,77301,36965
ref_2_77301,2,982,3106,235.5402,8.63,15.1414,687.7772,1633.8127,0.2689,0.5827,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.0968,0.4165,0.8659,0.4221,0.9254,0.5292,0.7013,0.4333,77301,36980
ref_2_77301,2,983,3106,235.5402,8.63,14.9107,687.7772,1633.8127,0.9795,0.6056,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.4002,0.0476,0.5168,0.4011,0.2439,0.4707,0.1042,0.1462,77301,36995
ref_2_77301,2,984,3106,235.5402,8.63,15.2138,687.7772,1633.8127,0.7324,0.3712,0.3930565886701833,0.4070220126030868,-0.8245238622135147,0.0,0.448,0.1543,0.0832,0.2729,0.1281,0.5688,0.0485,0.3353,77301,37010
ref_2_79961,2,970,3211,235.7832,8.9209,15.6574,763.271,1722.7573,0.2429,0.0349,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.512,0.5939,0.6679,0.9644,0.917,0.6839,0.2166,0.3834,79961,36792
ref_2_79961,2,971,3211,235.7832,8.9209,15.5032,763.271,1722.7573,0.1822,0.9676,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.5566,0.2869,0.0747,0.3521,0.2234,0.2982,0.7171,0.3642,79961,36809
ref_2_79961,2,972,3211,235.7832,8.9209,15.2396,763.271,1722.7573,0.8366,0.1898,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.9923,0.5663,0.0853,0.8754,0.6366,0.311,0.7726,0.2761,79961,36823
ref_2_79961,2,973,3211,235.7832,8.9209,15.5881,763.271,1722.7573,0.6327,0.9821,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.1723,0.6489,0.6936,0.1833,0.1248,0.9344,0.9378,0.1366,79961,36839
ref_2_79961,2,974,3211,235.7832,8.9209,15.7403,763.271,1722.7573,0.9802,0.3653,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.8958,0.1879,0.7344,4.0E-4,0.0108,0.37,0.067,0.5541,79961,36855
ref_2_79961,2,975,3211,235.7832,8.9209,15.592,763.271,1722.7573,0.7149,0.367,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.5168,0.8708,0.293,0.2403,0.869,0.4147,0.5227,0.2584,79961,36870
ref_2_79961,2,976,3211,235.7832,8.9209,15.087,763.271,1722.7573,0.2397,0.2103,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.8275,0.7744,0.4905,0.1126,0.4389,0.2888,0.0976,0.3153,79961,36886
ref_2_79961,2,977,3211,235.7832,8.9209,14.9686,763.271,1722.7573,0.1848,0.5479,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.5178,0.4532,0.1347,0.2722,0.2641,0.1149,0.5204,0.0544,79961,36902
ref_2_79961,2,978,3211,235.7832,8.9209,15.3095,763.271,1722.7573,0.3704,0.2987,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.1024,0.2987,0.1564,0.4003,0.7217,0.4432,0.4032,0.4079,79961,36917
ref_2_79961,2,979,3211,235.7832,8.9209,15.3263,763.271,1722.7573,0.6874,0.7233,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.7593,0.692,0.2635,0.0308,0.0629,0.5317,0.3281,0.9254,79961,36933
ref_2_79961,2,980,3211,235.7832,8.9209,14.807,763.271,1722.7573,0.303,0.5169,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.5153,0.939,0.1076,0.6099,0.5017,4.0E-4,0.0225,0.5167,79961,36949
ref_2_79961,2,981,3211,235.7832,8.9209,15.0142,763.271,1722.7573,0.1803,0.45,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.2789,0.0279,0.0239,0.9146,0.1602,0.4798,0.4934,0.4155,79961,36965
ref_2_79961,2,982,3211,235.7832,8.9209,14.737,763.271,1722.7573,0.3409,0.5493,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.892,0.6099,0.1558,0.6458,0.8202,0.3194,0.2202,0.1562,79961,36980
ref_2_79961,2,983,3211,235.7832,8.9209,15.3203,763.271,1722.7573,0.5634,0.403,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.0816,0.1776,0.5991,0.4786,0.7965,0.6546,0.7533,0.8241,79961,36995
ref_2_79961,2,984,3211,235.7832,8.9209,14.7898,763.271,1722.7573,0.5897,0.9335,-0.4918210335886464,0.2726208506130447,-0.8269159224073602,0.0,0.8702,0.9286,0.8229,0.5362,0.913,0.041,0.9855,0.3681,79961,37010
ref_2_144971,2,970,5111,236.0798,14.1988,15.6781,873.2613,3351.6443,0.5968,0.7847,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.5497,0.511,0.9559,0.1499,0.284,0.327,0.263,0.3369,144971,36792
ref_2_144971,2,971,5111,236.0798,14.1988,15.4085,873.2613,3351.6443,0.9856,0.6197,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.9549,0.4329,0.8983,0.5827,0.3536,0.3188,0.4318,0.9301,144971,36809
ref_2_144971,2,972,5111,236.0798,14.1988,15.4941,873.2613,3351.6443,0.5018,0.6387,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.1718,0.8741,0.3621,0.7949,0.3386,0.9904,0.0979,0.2549,144971,36823
ref_2_144971,2,973,5111,236.0798,14.1988,15.2403,873.2613,3351.6443,0.5715,0.7969,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.5279,0.1198,0.201,0.6416,0.9484,0.2403,0.7153,0.8837,144971,36839
ref_2_144971,2,974,5111,236.0798,14.1988,15.5607,873.2613,3351.6443,0.9553,0.5203,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.765,0.9848,0.0957,0.2529,0.9772,0.4553,0.6143,0.6261,144971,36855
ref_2_144971,2,975,5111,236.0798,14.1988,15.164,873.2613,3351.6443,0.6011,0.7776,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.7758,0.0094,0.2887,0.0433,0.1195,0.1562,0.7661,0.2186,144971,36870
ref_2_144971,2,976,5111,236.0798,14.1988,15.2785,873.2613,3351.6443,0.6748,0.1508,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.1875,0.8793,0.5933,0.8976,0.1522,0.9654,0.8449,0.6008,144971,36886
ref_2_144971,2,977,5111,236.0798,14.1988,15.7343,873.2613,3351.6443,0.9081,0.5771,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.1237,0.5975,0.0389,0.4137,0.3872,0.8579,0.6317,0.1374,144971,36902
ref_2_144971,2,978,5111,236.0798,14.1988,15.2209,873.2613,3351.6443,0.6054,0.085,-0.1816794640266449,-0.5276354756764975,-0.8298152668869302,0.0,0.605,0.6665,0.9261,0.0593,0.0049,0.433,0.9152,0.3496,144971,36917
ref_2_54691,2,970,2477,241.9087,6.8811,15.3954,2631.624,1088.0666,0.8423,0.6923,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.1695,0.438,0.1432,0.7555,0.8704,0.4044,0.4381,0.1961,54691,36792
ref_2_54691,2,971,2477,241.9087,6.8811,15.7333,2631.624,1088.0666,0.6172,0.4999,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.4062,0.2471,0.5461,0.2004,0.3142,0.4366,0.9966,0.0231,54691,36809
ref_2_54691,2,972,2477,241.9087,6.8811,15.8742,2631.624,1088.0666,0.9657,0.1582,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.6312,0.7321,0.1206,0.8366,0.4965,0.8304,0.9689,0.5218,54691,36823
ref_2_54691,2,973,2477,241.9087,6.8811,14.9771,2631.624,1088.0666,0.099,0.5566,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.2184,0.2457,0.559,0.8732,0.2546,0.7439,0.6005,0.5176,54691,36839
ref_2_54691,2,974,2477,241.9087,6.8811,15.8767,2631.624,1088.0666,0.7447,0.2087,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.289,0.7233,0.551,0.2875,0.3021,0.803,0.6584,0.9406,54691,36855
ref_2_54691,2,975,2477,241.9087,6.8811,15.0789,2631.624,1088.0666,0.7574,0.3277,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.6848,0.8104,0.9492,0.1929,0.287,0.6609,0.8112,0.8858,54691,36870
ref_2_54691,2,976,2477,241.9087,6.8811,15.2149,2631.624,1088.0666,0.7516,0.9859,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.1374,0.0861,0.3554,0.1479,0.7668,0.9393,0.3441,0.6947,54691,36886
ref_2_54691,2,977,2477,241.9087,6.8811,15.7497,2631.624,1088.0666,0.9023,0.818,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.1266,0.6537,0.6426,0.8327,0.5029,0.9444,0.4382,0.5335,54691,36902
ref_2_54691,2,978,2477,241.9087,6.8811,15.2249,2631.624,1088.0666,0.4112,0.2196,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.8522,0.6466,0.2639,0.3052,0.3424,0.6884,0.2948,0.2925,54691,36917
ref_2_54691,2,979,2477,241.9087,6.8811,15.7694,2631.624,1088.0666,0.7475,0.183,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.0626,0.2801,0.3653,0.9355,0.5953,0.0673,0.7718,0.5207,54691,36933
ref_2_54691,2,980,2477,241.9087,6.8811,15.7717,2631.624,1088.0666,0.6899,0.0901,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.4399,0.9728,0.819,0.8223,0.9942,0.022,0.3265,0.688,54691,36949
ref_2_54691,2,981,2477,241.9087,6.8811,15.2534,2631.624,1088.0666,0.3422,0.8498,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.2895,0.8543,0.7945,0.8692,0.9093,0.5623,0.8349,0.1472,54691,36965
ref_2_54691,2,982,2477,241.9087,6.8811,15.3889,2631.624,1088.0666,0.8816,0.7924,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.3249,0.1555,0.9973,0.1456,0.7437,0.7451,0.545,0.0327,54691,36980
ref_2_54691,2,983,2477,241.9087,6.8811,16.0507,2631.624,1088.0666,0.9363,0.7745,-0.3443787663379191,0.321138394955587,-0.8821980483887517,0.0,0.3084,0.6188,0.383,0.309,0.0114,0.6093,0.7526,0.3965,54691,36995
